CountryName,Date,StringencyIndexForDisplay
Dominica,20200314,0.0
Dominica,20200315,0.0
Dominica,20200316,0.0
Dominica,20200317,0.0
Dominica,20200318,0.0
Dominica,20200319,0.0
Dominica,20200320,0.0
Dominica,20200321,0.0
Dominica,20200322,11.9
Dominica,20200323,26.19
Dominica,20200324,26.19
Dominica,20200325,26.19
Dominica,20200326,26.19
Dominica,20200327,26.19
Dominica,20200328,64.29
Dominica,20200329,64.29
Dominica,20200330,64.29
Dominica,20200331,64.29
Dominica,20200401,78.57
Dominica,20200402,78.57
Dominica,20200403,78.57
Dominica,20200404,78.57
Dominica,20200405,78.57
Dominica,20200406,78.57
Dominica,20200407,78.57
Dominica,20200408,78.57
Dominica,20200409,78.57
Dominica,20200410,78.57
Dominica,20200411,78.57
Dominica,20200412,78.57
Dominica,20200413,78.57
Dominica,20200414,78.57
Dominica,20200415,78.57
Dominica,20200416,78.57
Dominica,20200417,78.57
Dominica,20200418,78.57
Dominica,20200419,78.57
Dominica,20200420,78.57
Dominica,20200421,78.57
Dominica,20200422,78.57
Dominica,20200423,78.57
Dominica,20200424,78.57
Denmark,20200101,0.0
Denmark,20200102,0.0
Denmark,20200103,0.0
Denmark,20200104,0.0
Denmark,20200105,0.0
Denmark,20200106,0.0
Denmark,20200107,0.0
Denmark,20200108,0.0
Denmark,20200109,0.0
Denmark,20200110,0.0
Denmark,20200111,0.0
Denmark,20200112,0.0
Denmark,20200113,0.0
Denmark,20200114,0.0
Denmark,20200115,0.0
Denmark,20200116,0.0
Denmark,20200117,0.0
Denmark,20200118,0.0
Denmark,20200119,0.0
Denmark,20200120,0.0
Denmark,20200121,0.0
Denmark,20200122,0.0
Denmark,20200123,0.0
Denmark,20200124,0.0
Denmark,20200125,0.0
Denmark,20200126,0.0
Denmark,20200127,0.0
Denmark,20200128,0.0
Denmark,20200129,0.0
Denmark,20200130,0.0
Denmark,20200131,0.0
Denmark,20200201,0.0
Denmark,20200202,0.0
Denmark,20200203,0.0
Denmark,20200204,0.0
Denmark,20200205,0.0
Denmark,20200206,0.0
Denmark,20200207,0.0
Denmark,20200208,0.0
Denmark,20200209,0.0
Denmark,20200210,0.0
Denmark,20200211,0.0
Denmark,20200212,0.0
Denmark,20200213,0.0
Denmark,20200214,0.0
Denmark,20200215,0.0
Denmark,20200216,0.0
Denmark,20200217,0.0
Denmark,20200218,0.0
Denmark,20200219,0.0
Denmark,20200220,0.0
Denmark,20200221,0.0
Denmark,20200222,0.0
Denmark,20200223,0.0
Denmark,20200224,0.0
Denmark,20200225,0.0
Denmark,20200226,0.0
Denmark,20200227,14.29
Denmark,20200228,14.29
Denmark,20200229,14.29
Denmark,20200301,14.29
Denmark,20200302,14.29
Denmark,20200303,28.57
Denmark,20200304,28.57
Denmark,20200305,28.57
Denmark,20200306,42.86
Denmark,20200307,42.86
Denmark,20200308,42.86
Denmark,20200309,42.86
Denmark,20200310,52.38
Denmark,20200311,66.67
Denmark,20200312,66.67
Denmark,20200313,85.71
Denmark,20200314,85.71
Denmark,20200315,85.71
Denmark,20200316,90.48
Denmark,20200317,90.48
Denmark,20200318,95.24
Denmark,20200319,95.24
Denmark,20200320,95.24
Denmark,20200321,95.24
Denmark,20200322,95.24
Denmark,20200323,95.24
Denmark,20200324,95.24
Denmark,20200325,95.24
Denmark,20200326,95.24
Denmark,20200327,95.24
Denmark,20200328,95.24
Denmark,20200329,95.24
Denmark,20200330,95.24
Denmark,20200331,95.24
Denmark,20200401,95.24
Denmark,20200402,95.24
Denmark,20200403,95.24
Denmark,20200404,95.24
Denmark,20200405,95.24
Denmark,20200406,95.24
Denmark,20200407,95.24
Denmark,20200408,95.24
Denmark,20200409,95.24
Denmark,20200410,95.24
Denmark,20200411,95.24
Denmark,20200412,95.24
Denmark,20200413,95.24
Denmark,20200414,95.24
Denmark,20200415,95.24
Denmark,20200416,95.24
Denmark,20200417,95.24
Denmark,20200418,95.24
Denmark,20200419,95.24
Denmark,20200420,95.24
Denmark,20200421,95.24
Denmark,20200422,95.24
Denmark,20200423,95.24
Denmark,20200424,95.24
Dominican Republic,20200101,0.0
Dominican Republic,20200102,0.0
Dominican Republic,20200103,0.0
Dominican Republic,20200104,0.0
Dominican Republic,20200105,0.0
Dominican Republic,20200106,0.0
Dominican Republic,20200107,0.0
Dominican Republic,20200108,0.0
Dominican Republic,20200109,0.0
Dominican Republic,20200110,0.0
Dominican Republic,20200111,0.0
Dominican Republic,20200112,0.0
Dominican Republic,20200113,0.0
Dominican Republic,20200114,0.0
Dominican Republic,20200115,0.0
Dominican Republic,20200116,0.0
Dominican Republic,20200117,0.0
Dominican Republic,20200118,0.0
Dominican Republic,20200119,0.0
Dominican Republic,20200120,0.0
Dominican Republic,20200121,0.0
Dominican Republic,20200122,0.0
Dominican Republic,20200123,0.0
Dominican Republic,20200124,0.0
Dominican Republic,20200125,0.0
Dominican Republic,20200126,0.0
Dominican Republic,20200127,0.0
Dominican Republic,20200128,0.0
Dominican Republic,20200129,0.0
Dominican Republic,20200130,0.0
Dominican Republic,20200131,0.0
Dominican Republic,20200201,0.0
Dominican Republic,20200202,0.0
Dominican Republic,20200203,0.0
Dominican Republic,20200204,0.0
Dominican Republic,20200205,0.0
Dominican Republic,20200206,0.0
Dominican Republic,20200207,0.0
Dominican Republic,20200208,0.0
Dominican Republic,20200209,0.0
Dominican Republic,20200210,0.0
Dominican Republic,20200211,0.0
Dominican Republic,20200212,0.0
Dominican Republic,20200213,0.0
Dominican Republic,20200214,0.0
Dominican Republic,20200215,0.0
Dominican Republic,20200216,0.0
Dominican Republic,20200217,0.0
Dominican Republic,20200218,0.0
Dominican Republic,20200219,0.0
Dominican Republic,20200220,0.0
Dominican Republic,20200221,0.0
Dominican Republic,20200222,0.0
Dominican Republic,20200223,0.0
Dominican Republic,20200224,0.0
Dominican Republic,20200225,0.0
Dominican Republic,20200226,0.0
Dominican Republic,20200227,0.0
Dominican Republic,20200228,0.0
Dominican Republic,20200229,0.0
Dominican Republic,20200301,0.0
Dominican Republic,20200302,14.29
Dominican Republic,20200303,14.29
Dominican Republic,20200304,14.29
Dominican Republic,20200305,14.29
Dominican Republic,20200306,14.29
Dominican Republic,20200307,14.29
Dominican Republic,20200308,14.29
Dominican Republic,20200309,23.81
Dominican Republic,20200310,23.81
Dominican Republic,20200311,14.29
Dominican Republic,20200312,14.29
Dominican Republic,20200313,14.29
Dominican Republic,20200314,14.29
Dominican Republic,20200315,14.29
Dominican Republic,20200316,38.1
Dominican Republic,20200317,38.1
Dominican Republic,20200318,52.38
Dominican Republic,20200319,61.9
Dominican Republic,20200320,76.19
Dominican Republic,20200321,76.19
Dominican Republic,20200322,76.19
Dominican Republic,20200323,76.19
Dominican Republic,20200324,76.19
Dominican Republic,20200325,76.19
Dominican Republic,20200326,76.19
Dominican Republic,20200327,76.19
Dominican Republic,20200328,85.71
Dominican Republic,20200329,85.71
Dominican Republic,20200330,85.71
Dominican Republic,20200331,85.71
Dominican Republic,20200401,76.19
Dominican Republic,20200402,85.71
Dominican Republic,20200403,85.71
Dominican Republic,20200404,85.71
Dominican Republic,20200405,85.71
Dominican Republic,20200406,85.71
Dominican Republic,20200407,85.71
Dominican Republic,20200408,85.71
Dominican Republic,20200409,80.95
Dominican Republic,20200410,85.71
Dominican Republic,20200411,85.71
Dominican Republic,20200412,85.71
Dominican Republic,20200413,85.71
Dominican Republic,20200414,
Dominican Republic,20200415,
Dominican Republic,20200416,
Dominican Republic,20200417,
Dominican Republic,20200418,85.71
Dominican Republic,20200419,85.71
Dominican Republic,20200420,85.71
Dominican Republic,20200421,85.71
Dominican Republic,20200422,85.71
Dominican Republic,20200423,85.71
Dominican Republic,20200424,85.71
Algeria,20200101,0.0
Algeria,20200102,0.0
Algeria,20200103,0.0
Algeria,20200104,0.0
Algeria,20200105,0.0
Algeria,20200106,0.0
Algeria,20200107,0.0
Algeria,20200108,0.0
Algeria,20200109,0.0
Algeria,20200110,0.0
Algeria,20200111,0.0
Algeria,20200112,0.0
Algeria,20200113,0.0
Algeria,20200114,0.0
Algeria,20200115,0.0
Algeria,20200116,0.0
Algeria,20200117,0.0
Algeria,20200118,0.0
Algeria,20200119,0.0
Algeria,20200120,0.0
Algeria,20200121,0.0
Algeria,20200122,0.0
Algeria,20200123,0.0
Algeria,20200124,0.0
Algeria,20200125,0.0
Algeria,20200126,0.0
Algeria,20200127,0.0
Algeria,20200128,0.0
Algeria,20200129,0.0
Algeria,20200130,0.0
Algeria,20200131,0.0
Algeria,20200201,0.0
Algeria,20200202,0.0
Algeria,20200203,0.0
Algeria,20200204,0.0
Algeria,20200205,0.0
Algeria,20200206,0.0
Algeria,20200207,0.0
Algeria,20200208,0.0
Algeria,20200209,0.0
Algeria,20200210,0.0
Algeria,20200211,0.0
Algeria,20200212,0.0
Algeria,20200213,0.0
Algeria,20200214,0.0
Algeria,20200215,0.0
Algeria,20200216,0.0
Algeria,20200217,0.0
Algeria,20200218,0.0
Algeria,20200219,0.0
Algeria,20200220,0.0
Algeria,20200221,0.0
Algeria,20200222,0.0
Algeria,20200223,0.0
Algeria,20200224,0.0
Algeria,20200225,0.0
Algeria,20200226,0.0
Algeria,20200227,0.0
Algeria,20200228,0.0
Algeria,20200229,0.0
Algeria,20200301,0.0
Algeria,20200302,0.0
Algeria,20200303,0.0
Algeria,20200304,0.0
Algeria,20200305,14.29
Algeria,20200306,14.29
Algeria,20200307,14.29
Algeria,20200308,14.29
Algeria,20200309,14.29
Algeria,20200310,14.29
Algeria,20200311,14.29
Algeria,20200312,33.33
Algeria,20200313,33.33
Algeria,20200314,33.33
Algeria,20200315,33.33
Algeria,20200316,33.33
Algeria,20200317,33.33
Algeria,20200318,47.62
Algeria,20200319,47.62
Algeria,20200320,57.14
Algeria,20200321,57.14
Algeria,20200322,76.19
Algeria,20200323,85.71
Algeria,20200324,85.71
Algeria,20200325,85.71
Algeria,20200326,85.71
Algeria,20200327,85.71
Algeria,20200328,85.71
Algeria,20200329,85.71
Algeria,20200330,85.71
Algeria,20200331,85.71
Algeria,20200401,90.48
Algeria,20200402,90.48
Algeria,20200403,90.48
Algeria,20200404,90.48
Algeria,20200405,95.24
Algeria,20200406,95.24
Algeria,20200407,95.24
Algeria,20200408,95.24
Algeria,20200409,95.24
Algeria,20200410,95.24
Algeria,20200411,95.24
Algeria,20200412,95.24
Algeria,20200413,95.24
Algeria,20200414,
Algeria,20200415,
Algeria,20200416,
Algeria,20200417,
Algeria,20200418,95.24
Algeria,20200419,95.24
Algeria,20200420,95.24
Algeria,20200421,95.24
Algeria,20200422,95.24
Algeria,20200423,95.24
Algeria,20200424,95.24
Ecuador,20200101,0.0
Ecuador,20200102,0.0
Ecuador,20200103,0.0
Ecuador,20200104,0.0
Ecuador,20200105,0.0
Ecuador,20200106,0.0
Ecuador,20200107,0.0
Ecuador,20200108,0.0
Ecuador,20200109,0.0
Ecuador,20200110,0.0
Ecuador,20200111,0.0
Ecuador,20200112,0.0
Ecuador,20200113,0.0
Ecuador,20200114,0.0
Ecuador,20200115,0.0
Ecuador,20200116,0.0
Ecuador,20200117,0.0
Ecuador,20200118,0.0
Ecuador,20200119,0.0
Ecuador,20200120,0.0
Ecuador,20200121,0.0
Ecuador,20200122,0.0
Ecuador,20200123,0.0
Ecuador,20200124,0.0
Ecuador,20200125,0.0
Ecuador,20200126,14.29
Ecuador,20200127,14.29
Ecuador,20200128,14.29
Ecuador,20200129,14.29
Ecuador,20200130,14.29
Ecuador,20200131,14.29
Ecuador,20200201,14.29
Ecuador,20200202,14.29
Ecuador,20200203,14.29
Ecuador,20200204,14.29
Ecuador,20200205,14.29
Ecuador,20200206,14.29
Ecuador,20200207,14.29
Ecuador,20200208,14.29
Ecuador,20200209,14.29
Ecuador,20200210,14.29
Ecuador,20200211,14.29
Ecuador,20200212,14.29
Ecuador,20200213,14.29
Ecuador,20200214,14.29
Ecuador,20200215,14.29
Ecuador,20200216,14.29
Ecuador,20200217,14.29
Ecuador,20200218,14.29
Ecuador,20200219,14.29
Ecuador,20200220,14.29
Ecuador,20200221,14.29
Ecuador,20200222,14.29
Ecuador,20200223,14.29
Ecuador,20200224,14.29
Ecuador,20200225,14.29
Ecuador,20200226,14.29
Ecuador,20200227,14.29
Ecuador,20200228,14.29
Ecuador,20200229,14.29
Ecuador,20200301,14.29
Ecuador,20200302,19.05
Ecuador,20200303,19.05
Ecuador,20200304,19.05
Ecuador,20200305,19.05
Ecuador,20200306,19.05
Ecuador,20200307,19.05
Ecuador,20200308,19.05
Ecuador,20200309,19.05
Ecuador,20200310,19.05
Ecuador,20200311,19.05
Ecuador,20200312,19.05
Ecuador,20200313,47.62
Ecuador,20200314,47.62
Ecuador,20200315,57.14
Ecuador,20200316,57.14
Ecuador,20200317,85.71
Ecuador,20200318,85.71
Ecuador,20200319,85.71
Ecuador,20200320,85.71
Ecuador,20200321,85.71
Ecuador,20200322,85.71
Ecuador,20200323,85.71
Ecuador,20200324,85.71
Ecuador,20200325,85.71
Ecuador,20200326,85.71
Ecuador,20200327,85.71
Ecuador,20200328,85.71
Ecuador,20200329,85.71
Ecuador,20200330,85.71
Ecuador,20200331,85.71
Ecuador,20200401,100.0
Ecuador,20200402,100.0
Ecuador,20200403,100.0
Ecuador,20200404,100.0
Ecuador,20200405,100.0
Ecuador,20200406,100.0
Ecuador,20200407,100.0
Ecuador,20200408,100.0
Ecuador,20200409,100.0
Ecuador,20200410,100.0
Ecuador,20200411,100.0
Ecuador,20200412,100.0
Ecuador,20200413,100.0
Ecuador,20200414,100.0
Ecuador,20200415,100.0
Ecuador,20200416,
Ecuador,20200417,
Ecuador,20200418,100.0
Ecuador,20200419,100.0
Ecuador,20200420,100.0
Ecuador,20200421,100.0
Ecuador,20200422,100.0
Ecuador,20200423,100.0
Ecuador,20200424,100.0
Egypt,20200101,0.0
Egypt,20200102,0.0
Egypt,20200103,0.0
Egypt,20200104,0.0
Egypt,20200105,0.0
Egypt,20200106,0.0
Egypt,20200107,0.0
Egypt,20200108,0.0
Egypt,20200109,0.0
Egypt,20200110,0.0
Egypt,20200111,0.0
Egypt,20200112,0.0
Egypt,20200113,0.0
Egypt,20200114,0.0
Egypt,20200115,0.0
Egypt,20200116,0.0
Egypt,20200117,0.0
Egypt,20200118,0.0
Egypt,20200119,0.0
Egypt,20200120,0.0
Egypt,20200121,0.0
Egypt,20200122,0.0
Egypt,20200123,0.0
Egypt,20200124,0.0
Egypt,20200125,0.0
Egypt,20200126,0.0
Egypt,20200127,0.0
Egypt,20200128,0.0
Egypt,20200129,0.0
Egypt,20200130,0.0
Egypt,20200131,0.0
Egypt,20200201,0.0
Egypt,20200202,0.0
Egypt,20200203,0.0
Egypt,20200204,0.0
Egypt,20200205,0.0
Egypt,20200206,0.0
Egypt,20200207,0.0
Egypt,20200208,0.0
Egypt,20200209,0.0
Egypt,20200210,0.0
Egypt,20200211,0.0
Egypt,20200212,0.0
Egypt,20200213,0.0
Egypt,20200214,0.0
Egypt,20200215,0.0
Egypt,20200216,0.0
Egypt,20200217,0.0
Egypt,20200218,0.0
Egypt,20200219,0.0
Egypt,20200220,0.0
Egypt,20200221,0.0
Egypt,20200222,0.0
Egypt,20200223,0.0
Egypt,20200224,0.0
Egypt,20200225,0.0
Egypt,20200226,0.0
Egypt,20200227,0.0
Egypt,20200228,0.0
Egypt,20200229,0.0
Egypt,20200301,0.0
Egypt,20200302,0.0
Egypt,20200303,0.0
Egypt,20200304,0.0
Egypt,20200305,0.0
Egypt,20200306,0.0
Egypt,20200307,0.0
Egypt,20200308,0.0
Egypt,20200309,0.0
Egypt,20200310,0.0
Egypt,20200311,0.0
Egypt,20200312,0.0
Egypt,20200313,0.0
Egypt,20200314,0.0
Egypt,20200315,0.0
Egypt,20200316,9.52
Egypt,20200317,9.52
Egypt,20200318,9.52
Egypt,20200319,66.67
Egypt,20200320,66.67
Egypt,20200321,80.95
Egypt,20200322,80.95
Egypt,20200323,80.95
Egypt,20200324,95.24
Egypt,20200325,95.24
Egypt,20200326,95.24
Egypt,20200327,95.24
Egypt,20200328,95.24
Egypt,20200329,95.24
Egypt,20200330,95.24
Egypt,20200331,95.24
Egypt,20200401,95.24
Egypt,20200402,95.24
Egypt,20200403,95.24
Egypt,20200404,95.24
Egypt,20200405,95.24
Egypt,20200406,95.24
Egypt,20200407,95.24
Egypt,20200408,95.24
Egypt,20200409,100.0
Egypt,20200410,100.0
Egypt,20200411,100.0
Egypt,20200412,100.0
Egypt,20200413,100.0
Egypt,20200414,100.0
Egypt,20200415,100.0
Egypt,20200416,100.0
Egypt,20200417,100.0
Egypt,20200418,100.0
Egypt,20200419,100.0
Egypt,20200420,100.0
Egypt,20200421,100.0
Egypt,20200422,100.0
Egypt,20200423,100.0
Egypt,20200424,100.0
Spain,20200101,0.0
Spain,20200102,0.0
Spain,20200103,0.0
Spain,20200104,0.0
Spain,20200105,0.0
Spain,20200106,0.0
Spain,20200107,0.0
Spain,20200108,0.0
Spain,20200109,0.0
Spain,20200110,0.0
Spain,20200111,0.0
Spain,20200112,0.0
Spain,20200113,0.0
Spain,20200114,0.0
Spain,20200115,0.0
Spain,20200116,0.0
Spain,20200117,0.0
Spain,20200118,0.0
Spain,20200119,0.0
Spain,20200120,0.0
Spain,20200121,0.0
Spain,20200122,0.0
Spain,20200123,0.0
Spain,20200124,0.0
Spain,20200125,0.0
Spain,20200126,0.0
Spain,20200127,0.0
Spain,20200128,0.0
Spain,20200129,0.0
Spain,20200130,0.0
Spain,20200131,14.29
Spain,20200201,14.29
Spain,20200202,14.29
Spain,20200203,14.29
Spain,20200204,14.29
Spain,20200205,14.29
Spain,20200206,14.29
Spain,20200207,14.29
Spain,20200208,14.29
Spain,20200209,14.29
Spain,20200210,14.29
Spain,20200211,14.29
Spain,20200212,14.29
Spain,20200213,14.29
Spain,20200214,14.29
Spain,20200215,14.29
Spain,20200216,14.29
Spain,20200217,14.29
Spain,20200218,14.29
Spain,20200219,14.29
Spain,20200220,14.29
Spain,20200221,14.29
Spain,20200222,14.29
Spain,20200223,14.29
Spain,20200224,14.29
Spain,20200225,7.14
Spain,20200226,14.29
Spain,20200227,14.29
Spain,20200228,14.29
Spain,20200229,14.29
Spain,20200301,14.29
Spain,20200302,14.29
Spain,20200303,14.29
Spain,20200304,14.29
Spain,20200305,14.29
Spain,20200306,14.29
Spain,20200307,14.29
Spain,20200308,14.29
Spain,20200309,38.1
Spain,20200310,61.9
Spain,20200311,61.9
Spain,20200312,61.9
Spain,20200313,61.9
Spain,20200314,80.95
Spain,20200315,90.48
Spain,20200316,95.24
Spain,20200317,95.24
Spain,20200318,95.24
Spain,20200319,95.24
Spain,20200320,95.24
Spain,20200321,95.24
Spain,20200322,95.24
Spain,20200323,95.24
Spain,20200324,95.24
Spain,20200325,95.24
Spain,20200326,95.24
Spain,20200327,95.24
Spain,20200328,95.24
Spain,20200329,95.24
Spain,20200330,95.24
Spain,20200331,95.24
Spain,20200401,95.24
Spain,20200402,95.24
Spain,20200403,95.24
Spain,20200404,95.24
Spain,20200405,95.24
Spain,20200406,95.24
Spain,20200407,95.24
Spain,20200408,95.24
Spain,20200409,95.24
Spain,20200410,95.24
Spain,20200411,95.24
Spain,20200412,95.24
Spain,20200413,95.24
Spain,20200414,95.24
Spain,20200415,95.24
Spain,20200416,95.24
Spain,20200417,95.24
Spain,20200418,95.24
Spain,20200419,95.24
Spain,20200420,95.24
Spain,20200421,95.24
Spain,20200422,95.24
Spain,20200423,95.24
Spain,20200424,95.24
Estonia,20200101,0.0
Estonia,20200102,0.0
Estonia,20200103,0.0
Estonia,20200104,0.0
Estonia,20200105,0.0
Estonia,20200106,0.0
Estonia,20200107,0.0
Estonia,20200108,0.0
Estonia,20200109,0.0
Estonia,20200110,0.0
Estonia,20200111,0.0
Estonia,20200112,0.0
Estonia,20200113,0.0
Estonia,20200114,0.0
Estonia,20200115,0.0
Estonia,20200116,0.0
Estonia,20200117,0.0
Estonia,20200118,0.0
Estonia,20200119,0.0
Estonia,20200120,0.0
Estonia,20200121,0.0
Estonia,20200122,0.0
Estonia,20200123,0.0
Estonia,20200124,0.0
Estonia,20200125,0.0
Estonia,20200126,0.0
Estonia,20200127,0.0
Estonia,20200128,0.0
Estonia,20200129,0.0
Estonia,20200130,0.0
Estonia,20200131,0.0
Estonia,20200201,0.0
Estonia,20200202,0.0
Estonia,20200203,0.0
Estonia,20200204,0.0
Estonia,20200205,0.0
Estonia,20200206,0.0
Estonia,20200207,0.0
Estonia,20200208,0.0
Estonia,20200209,0.0
Estonia,20200210,0.0
Estonia,20200211,0.0
Estonia,20200212,0.0
Estonia,20200213,0.0
Estonia,20200214,0.0
Estonia,20200215,0.0
Estonia,20200216,0.0
Estonia,20200217,0.0
Estonia,20200218,0.0
Estonia,20200219,0.0
Estonia,20200220,0.0
Estonia,20200221,0.0
Estonia,20200222,0.0
Estonia,20200223,0.0
Estonia,20200224,0.0
Estonia,20200225,0.0
Estonia,20200226,0.0
Estonia,20200227,0.0
Estonia,20200228,0.0
Estonia,20200229,0.0
Estonia,20200301,0.0
Estonia,20200302,0.0
Estonia,20200303,0.0
Estonia,20200304,0.0
Estonia,20200305,0.0
Estonia,20200306,0.0
Estonia,20200307,0.0
Estonia,20200308,0.0
Estonia,20200309,0.0
Estonia,20200310,0.0
Estonia,20200311,0.0
Estonia,20200312,42.86
Estonia,20200313,42.86
Estonia,20200314,42.86
Estonia,20200315,42.86
Estonia,20200316,57.14
Estonia,20200317,66.67
Estonia,20200318,66.67
Estonia,20200319,66.67
Estonia,20200320,66.67
Estonia,20200321,66.67
Estonia,20200322,66.67
Estonia,20200323,66.67
Estonia,20200324,66.67
Estonia,20200325,80.95
Estonia,20200326,80.95
Estonia,20200327,80.95
Estonia,20200328,80.95
Estonia,20200329,80.95
Estonia,20200330,80.95
Estonia,20200331,80.95
Estonia,20200401,80.95
Estonia,20200402,80.95
Estonia,20200403,80.95
Estonia,20200404,80.95
Estonia,20200405,80.95
Estonia,20200406,80.95
Estonia,20200407,80.95
Estonia,20200408,80.95
Estonia,20200409,80.95
Estonia,20200410,80.95
Estonia,20200411,80.95
Estonia,20200412,76.19
Estonia,20200413,76.19
Estonia,20200414,76.19
Estonia,20200415,76.19
Estonia,20200416,76.19
Estonia,20200417,76.19
Estonia,20200418,66.67
Estonia,20200419,66.67
Estonia,20200420,66.67
Estonia,20200421,66.67
Estonia,20200422,66.67
Estonia,20200423,66.67
Estonia,20200424,66.67
Ethiopia,20200101,0.0
Ethiopia,20200102,0.0
Ethiopia,20200103,0.0
Ethiopia,20200104,0.0
Ethiopia,20200105,0.0
Ethiopia,20200106,0.0
Ethiopia,20200107,0.0
Ethiopia,20200108,0.0
Ethiopia,20200109,0.0
Ethiopia,20200110,0.0
Ethiopia,20200111,0.0
Ethiopia,20200112,0.0
Ethiopia,20200113,0.0
Ethiopia,20200114,0.0
Ethiopia,20200115,0.0
Ethiopia,20200116,0.0
Ethiopia,20200117,0.0
Ethiopia,20200118,0.0
Ethiopia,20200119,0.0
Ethiopia,20200120,0.0
Ethiopia,20200121,0.0
Ethiopia,20200122,0.0
Ethiopia,20200123,0.0
Ethiopia,20200124,0.0
Ethiopia,20200125,0.0
Ethiopia,20200126,0.0
Ethiopia,20200127,0.0
Ethiopia,20200128,0.0
Ethiopia,20200129,0.0
Ethiopia,20200130,0.0
Ethiopia,20200131,0.0
Ethiopia,20200201,0.0
Ethiopia,20200202,0.0
Ethiopia,20200203,0.0
Ethiopia,20200204,0.0
Ethiopia,20200205,0.0
Ethiopia,20200206,0.0
Ethiopia,20200207,0.0
Ethiopia,20200208,0.0
Ethiopia,20200209,0.0
Ethiopia,20200210,0.0
Ethiopia,20200211,0.0
Ethiopia,20200212,0.0
Ethiopia,20200213,0.0
Ethiopia,20200214,0.0
Ethiopia,20200215,0.0
Ethiopia,20200216,0.0
Ethiopia,20200217,0.0
Ethiopia,20200218,0.0
Ethiopia,20200219,0.0
Ethiopia,20200220,0.0
Ethiopia,20200221,0.0
Ethiopia,20200222,0.0
Ethiopia,20200223,0.0
Ethiopia,20200224,0.0
Ethiopia,20200225,0.0
Ethiopia,20200226,0.0
Ethiopia,20200227,0.0
Ethiopia,20200228,0.0
Ethiopia,20200229,0.0
Ethiopia,20200301,0.0
Ethiopia,20200302,0.0
Ethiopia,20200303,0.0
Ethiopia,20200304,0.0
Ethiopia,20200305,0.0
Ethiopia,20200306,0.0
Ethiopia,20200307,0.0
Ethiopia,20200308,0.0
Ethiopia,20200309,0.0
Ethiopia,20200310,0.0
Ethiopia,20200311,0.0
Ethiopia,20200312,0.0
Ethiopia,20200313,0.0
Ethiopia,20200314,0.0
Ethiopia,20200315,0.0
Ethiopia,20200316,47.62
Ethiopia,20200317,47.62
Ethiopia,20200318,47.62
Ethiopia,20200319,47.62
Ethiopia,20200320,47.62
Ethiopia,20200321,47.62
Ethiopia,20200322,47.62
Ethiopia,20200323,52.38
Ethiopia,20200324,52.38
Ethiopia,20200325,52.38
Ethiopia,20200326,61.9
Ethiopia,20200327,61.9
Ethiopia,20200328,61.9
Ethiopia,20200329,71.43
Ethiopia,20200330,80.95
Ethiopia,20200331,80.95
Ethiopia,20200401,80.95
Ethiopia,20200402,80.95
Ethiopia,20200403,80.95
Ethiopia,20200404,80.95
Ethiopia,20200405,80.95
Ethiopia,20200406,80.95
Ethiopia,20200407,80.95
Ethiopia,20200408,80.95
Ethiopia,20200409,80.95
Ethiopia,20200410,80.95
Ethiopia,20200411,80.95
Ethiopia,20200412,80.95
Ethiopia,20200413,80.95
Ethiopia,20200414,80.95
Ethiopia,20200415,80.95
Ethiopia,20200416,80.95
Ethiopia,20200417,80.95
Ethiopia,20200418,80.95
Ethiopia,20200419,80.95
Ethiopia,20200420,80.95
Ethiopia,20200421,80.95
Ethiopia,20200422,80.95
Ethiopia,20200423,80.95
Ethiopia,20200424,80.95
Finland,20200101,0.0
Finland,20200102,0.0
Finland,20200103,0.0
Finland,20200104,0.0
Finland,20200105,0.0
Finland,20200106,0.0
Finland,20200107,0.0
Finland,20200108,0.0
Finland,20200109,0.0
Finland,20200110,0.0
Finland,20200111,0.0
Finland,20200112,0.0
Finland,20200113,0.0
Finland,20200114,0.0
Finland,20200115,0.0
Finland,20200116,0.0
Finland,20200117,0.0
Finland,20200118,0.0
Finland,20200119,0.0
Finland,20200120,0.0
Finland,20200121,0.0
Finland,20200122,0.0
Finland,20200123,0.0
Finland,20200124,0.0
Finland,20200125,0.0
Finland,20200126,0.0
Finland,20200127,0.0
Finland,20200128,0.0
Finland,20200129,0.0
Finland,20200130,0.0
Finland,20200131,0.0
Finland,20200201,0.0
Finland,20200202,0.0
Finland,20200203,0.0
Finland,20200204,0.0
Finland,20200205,0.0
Finland,20200206,0.0
Finland,20200207,0.0
Finland,20200208,0.0
Finland,20200209,0.0
Finland,20200210,0.0
Finland,20200211,0.0
Finland,20200212,0.0
Finland,20200213,0.0
Finland,20200214,0.0
Finland,20200215,0.0
Finland,20200216,0.0
Finland,20200217,0.0
Finland,20200218,0.0
Finland,20200219,0.0
Finland,20200220,0.0
Finland,20200221,0.0
Finland,20200222,0.0
Finland,20200223,0.0
Finland,20200224,0.0
Finland,20200225,0.0
Finland,20200226,0.0
Finland,20200227,0.0
Finland,20200228,0.0
Finland,20200229,0.0
Finland,20200301,0.0
Finland,20200302,0.0
Finland,20200303,0.0
Finland,20200304,14.29
Finland,20200305,14.29
Finland,20200306,14.29
Finland,20200307,14.29
Finland,20200308,14.29
Finland,20200309,14.29
Finland,20200310,14.29
Finland,20200311,14.29
Finland,20200312,33.33
Finland,20200313,33.33
Finland,20200314,33.33
Finland,20200315,33.33
Finland,20200316,47.62
Finland,20200317,47.62
